Date,brand,sessions,conversions,revenue,cr,aov,campaign,campaign_volume
2025-04-25,epsilon,44,0,0.0,0.000888,3171.52,no,no-campaign
2025-04-26,alpha,80,0,0.0,0.004641,451.22,no,no-campaign
2025-04-26,beta,475,8,733.52,0.018255,91.69,no,no-campaign
2025-04-26,gamma,27,0,0.0,0.001466,1135.59,no,no-campaign
2025-04-26,delta,475,16,508.37,0.026538,31.77,no,no-campaign
2025-04-26,epsilon,26,0,0.0,0.001177,2922.57,no,no-campaign
2025-04-27,alpha,89,2,813.22,0.005869,406.61,no,no-campaign
2025-04-27,beta,335,8,733.89,0.018265,91.74,no,no-campaign
2025-04-27,gamma,31,0,0.0,0.002989,1078.18,no,no-campaign
2025-04-27,delta,552,17,484.51,0.032173,28.5,no,no-campaign
2025-04-27,epsilon,39,0,0.0,0.001132,3342.62,no,no-campaign
2025-04-28,alpha,124,1,389.53,0.006361,389.53,no,no-campaign
2025-04-28,beta,463,9,892.36,0.016713,99.15,no,no-campaign
2025-04-28,gamma,46,0,0.0,0.001992,1253.93,no,no-campaign
2025-04-28,delta,547,16,548.7,0.028677,34.29,no,no-campaign
2025-04-28,epsilon,55,1,3158.8,0.001334,3158.8,no,no-campaign
2025-04-29,alpha,98,0,0.0,0.004506,465.63,no,no-campaign
2025-04-29,beta,416,13,1352.59,0.019713,104.05,no,no-campaign
2025-04-29,gamma,60,0,0.0,0.002424,1108.27,no,no-campaign
2025-04-29,delta,1056,40,1519.66,0.031483,37.99,no,no-campaign
2025-04-29,epsilon,65,0,0.0,0.001335,3562.77,no,no-campaign
2025-04-30,alpha,93,0,0.0,0.006126,477.05,no,no-campaign
2025-04-30,beta,417,10,859.29,0.018935,85.93,no,no-campaign
2025-04-30,gamma,47,0,0.0,0.00162,1154.32,no,no-campaign
2025-04-30,delta,634,12,424.02,0.026836,35.34,no,no-campaign
2025-04-30,epsilon,43,0,0.0,0.001318,2824.43,no,no-campaign
2025-05-01,alpha,121,0,0.0,0.006472,417.75,no,no-campaign
2025-05-01,beta,443,10,815.93,0.018495,81.59,no,no-campaign
2025-05-01,gamma,35,0,0.0,0.001904,1011.95,no,no-campaign
2025-05-01,delta,568,15,587.44,0.0271,39.16,no,no-campaign
2025-05-01,epsilon,49,0,0.0,0.001413,3849.34,no,no-campaign
2025-05-02,alpha,110,1,433.87,0.005566,433.87,no,no-campaign
2025-05-02,beta,519,14,1271.66,0.023771,90.83,no,no-campaign
2025-05-02,gamma,30,0,0.0,0.00238,1049.21,no,no-campaign
2025-05-02,delta,771,23,702.8,0.038237,30.56,no,no-campaign
2025-05-02,epsilon,39,0,0.0,0.001042,2663.59,no,no-campaign
2025-05-03,alpha,110,0,0.0,0.004869,379.36,no,no-campaign
2025-05-03,beta,387,10,957.2,0.019162,95.72,no,no-campaign
2025-05-03,gamma,28,0,0.0,0.001843,1005.93,no,no-campaign
2025-05-03,delta,502,18,701.52,0.026165,38.97,no,no-campaign
2025-05-03,epsilon,36,0,0.0,0.001384,2704.82,no,no-campaign
2025-05-04,alpha,80,0,0.0,0.005391,423.61,no,no-campaign
2025-05-04,beta,309,9,935.91,0.020282,103.99,no,no-campaign
2025-05-04,gamma,23,1,967.26,0.001805,967.26,no,no-campaign
2025-05-04,delta,610,21,669.86,0.029295,31.9,no,no-campaign
2025-05-04,epsilon,30,0,0.0,0.001299,3188.14,no,no-campaign
2025-05-05,alpha,116,0,0.0,0.005175,466.52,no,no-campaign
2025-05-05,beta,423,7,650.89,0.016253,92.98,no,no-campaign
2025-05-05,gamma,54,0,0.0,0.001769,1112.14,no,no-campaign
2025-05-05,delta,820,29,984.78,0.032547,33.96,no,no-campaign
2025-05-05,epsilon,47,0,0.0,0.001002,3358.44,no,no-campaign
2025-05-06,alpha,108,0,0.0,0.006178,375.01,no,no-campaign
2025-05-06,beta,533,11,1103.27,0.019704,100.3,no,no-campaign
2025-05-06,gamma,36,0,0.0,0.002054,1157.55,no,no-campaign
2025-05-06,delta,783,29,1038.45,0.031974,35.81,no,no-campaign
2025-05-06,epsilon,32,0,0.0,0.001059,3232.99,no,no-campaign
2025-05-07,alpha,107,0,0.0,0.004363,427.0,no,no-campaign
2025-05-07,beta,379,4,397.41,0.019001,99.35,no,no-campaign
2025-05-07,gamma,37,0,0.0,0.00173,1049.59,no,no-campaign
2025-05-07,delta,765,24,857.2,0.02438,35.72,no,no-campaign
2025-05-07,epsilon,40,0,0.0,0.001133,3490.04,no,no-campaign
2025-05-08,alpha,90,1,427.55,0.005389,427.55,no,no-campaign
2025-05-08,beta,428,8,857.1,0.020763,107.14,no,no-campaign
2025-05-08,gamma,28,0,0.0,0.002035,1254.9,no,no-campaign
2025-05-08,delta,864,30,1175.89,0.029637,39.2,no,no-campaign
2025-05-08,epsilon,53,0,0.0,0.000962,3568.24,no,no-campaign
2025-05-09,alpha,125,0,0.0,0.004625,401.86,no,no-campaign
2025-05-09,beta,395,4,359.17,0.017887,89.79,no,no-campaign
2025-05-09,gamma,31,0,0.0,0.002191,1090.82,no,no-campaign
2025-05-09,delta,1015,19,708.67,0.027537,37.3,no,no-campaign
2025-05-09,epsilon,71,0,0.0,0.001349,3201.15,no,no-campaign
2025-05-10,alpha,132,1,451.38,0.005039,451.38,no,no-campaign
2025-05-10,beta,242,2,163.8,0.020362,81.9,no,no-campaign
2025-05-10,gamma,35,0,0.0,0.001879,1170.45,no,no-campaign
2025-05-10,delta,650,18,551.5,0.029988,30.64,no,no-campaign
2025-05-10,epsilon,40,0,0.0,0.001296,2957.13,no,no-campaign
2025-05-11,alpha,128,0,0.0,0.004729,389.65,no,no-campaign
2025-05-11,beta,405,3,298.02,0.017845,99.34,no,no-campaign
2025-05-11,gamma,31,0,0.0,0.001883,1313.5,no,no-campaign
2025-05-11,delta,492,5,177.3,0.02396,35.46,no,no-campaign
2025-05-11,epsilon,32,0,0.0,0.001,2658.47,no,no-campaign
2025-05-12,alpha,92,1,422.4,0.004552,422.4,no,no-campaign
2025-05-12,beta,587,9,797.66,0.015355,88.63,no,no-campaign
2025-05-12,gamma,31,0,0.0,0.001833,1134.31,no,no-campaign
2025-05-12,delta,955,27,851.77,0.027112,31.55,no,no-campaign
2025-05-12,epsilon,52,0,0.0,0.001014,3027.6,no,no-campaign
2025-05-13,alpha,99,1,414.6,0.005114,414.6,no,no-campaign
2025-05-13,beta,674,12,981.82,0.018654,81.82,no,no-campaign
2025-05-13,gamma,39,0,0.0,0.00242,1025.19,no,no-campaign
2025-05-13,delta,858,20,697.33,0.028205,34.87,no,no-campaign
2025-05-13,epsilon,33,0,0.0,0.001132,3201.29,no,no-campaign
2025-05-14,alpha,135,0,0.0,0.005265,361.91,no,no-campaign
2025-05-14,beta,375,7,689.77,0.018284,98.54,no,no-campaign
2025-05-14,gamma,36,0,0.0,0.001862,1089.82,no,no-campaign
2025-05-14,delta,797,20,737.68,0.029435,36.88,no,no-campaign
2025-05-14,epsilon,56,0,0.0,0.000834,3920.96,no,no-campaign
2025-05-15,alpha,100,0,0.0,0.005576,367.61,no,no-campaign
2025-05-15,beta,280,5,552.79,0.018334,110.56,no,no-campaign
2025-05-15,gamma,28,0,0.0,0.001915,947.02,no,no-campaign
2025-05-15,delta,648,28,975.73,0.04066,34.85,no,no-campaign
2025-05-15,epsilon,43,0,0.0,0.001226,3244.05,no,no-campaign
2025-05-16,alpha,156,1,432.98,0.005308,432.98,no,no-campaign
2025-05-16,beta,421,4,425.47,0.01571,106.37,no,no-campaign
2025-05-16,gamma,41,0,0.0,0.002223,1158.62,no,no-campaign
2025-05-16,delta,551,23,820.32,0.040519,35.67,no,no-campaign
2025-05-16,epsilon,59,0,0.0,0.00115,2600.88,no,no-campaign
2025-05-17,alpha,69,1,463.31,0.004535,463.31,no,no-campaign
2025-05-17,beta,257,6,576.38,0.018282,96.06,no,no-campaign
2025-05-17,gamma,21,0,0.0,0.002388,1000.43,no,no-campaign
2025-05-17,delta,470,19,669.42,0.03127,35.23,no,no-campaign
2025-05-17,epsilon,42,0,0.0,0.001046,3121.61,no,no-campaign
2025-05-18,alpha,110,1,434.38,0.004122,434.38,no,no-campaign
2025-05-18,beta,278,6,623.03,0.016552,103.84,no,no-campaign
2025-05-18,gamma,31,0,0.0,0.0018,1065.0,no,no-campaign
2025-05-18,delta,535,14,502.96,0.030233,35.93,no,no-campaign
2025-05-18,epsilon,40,0,0.0,0.000987,3136.67,no,no-campaign
2025-05-19,alpha,111,0,0.0,0.004879,404.02,no,no-campaign
2025-05-19,beta,524,3,294.46,0.016839,98.15,no,no-campaign
2025-05-19,gamma,30,0,0.0,0.001739,1400.97,no,no-campaign
2025-05-19,delta,882,32,1255.79,0.031707,39.24,no,no-campaign
2025-05-19,epsilon,58,0,0.0,0.001137,3804.96,no,no-campaign
2025-05-20,alpha,122,1,450.36,0.005022,450.36,no,no-campaign
2025-05-20,beta,418,9,850.72,0.017247,94.52,no,no-campaign
2025-05-20,gamma,27,0,0.0,0.00185,1159.89,no,no-campaign
2025-05-20,delta,1154,14,484.36,0.02489,34.6,no,no-campaign
2025-05-20,epsilon,39,0,0.0,0.001258,3240.11,no,no-campaign
2025-05-21,alpha,94,1,417.4,0.004972,417.4,no,no-campaign
2025-05-21,beta,467,7,672.96,0.019255,96.14,no,no-campaign
2025-05-21,gamma,44,0,0.0,0.002433,1020.38,no,no-campaign
2025-05-21,delta,1188,32,1187.34,0.03443,37.1,no,no-campaign
2025-05-21,epsilon,45,0,0.0,0.001543,2994.36,no,no-campaign
2025-05-22,alpha,119,2,859.57,0.005349,429.78,no,no-campaign
2025-05-22,beta,449,9,837.56,0.019808,93.06,no,no-campaign
2025-05-22,gamma,33,0,0.0,0.001905,1181.57,no,no-campaign
2025-05-22,delta,926,29,1020.48,0.029408,35.19,no,no-campaign
2025-05-22,epsilon,45,0,0.0,0.001266,3205.41,no,no-campaign
2025-05-23,alpha,87,0,0.0,0.004167,381.47,no,no-campaign
2025-05-23,beta,530,13,1159.83,0.015464,89.22,no,no-campaign
2025-05-23,gamma,32,0,0.0,0.002197,1045.48,no,no-campaign
2025-05-23,delta,699,27,960.3,0.037336,35.57,no,no-campaign
2025-05-23,epsilon,44,1,3885.91,0.001287,3885.91,no,no-campaign
2025-05-24,alpha,76,0,0.0,0.00558,427.26,no,no-campaign
2025-05-24,beta,445,11,1007.31,0.016843,91.57,no,no-campaign
2025-05-24,gamma,24,0,0.0,0.002094,1216.92,no,no-campaign
2025-05-24,delta,482,23,856.83,0.032602,37.25,no,no-campaign
2025-05-24,epsilon,33,0,0.0,0.001115,2825.82,no,no-campaign
2025-05-25,alpha,71,0,0.0,0.004275,387.22,no,no-campaign
2025-05-25,beta,401,3,277.39,0.015318,92.46,no,no-campaign
2025-05-25,gamma,37,0,0.0,0.001894,1354.36,no,no-campaign
2025-05-25,delta,470,24,826.66,0.032276,34.44,no,no-campaign
2025-05-25,epsilon,34,0,0.0,0.001092,3179.34,no,no-campaign
2025-05-26,alpha,88,1,428.79,0.004724,428.79,no,no-campaign
2025-05-26,beta,518,7,692.55,0.018528,98.94,no,no-campaign
2025-05-26,gamma,36,0,0.0,0.002374,1075.59,no,no-campaign
2025-05-26,delta,811,23,819.19,0.028748,35.62,no,no-campaign
2025-05-26,epsilon,50,0,0.0,0.001201,3106.62,no,no-campaign
2025-05-27,alpha,132,0,0.0,0.004011,456.64,no,no-campaign
2025-05-27,beta,560,9,875.94,0.015761,97.33,no,no-campaign
2025-05-27,gamma,31,0,0.0,0.001867,1166.28,no,no-campaign
2025-05-27,delta,786,28,1002.21,0.033301,35.79,no,no-campaign
2025-05-27,epsilon,62,0,0.0,0.001216,2990.61,no,no-campaign
2025-05-28,alpha,97,0,0.0,0.004801,410.54,no,no-campaign
2025-05-28,beta,530,9,777.74,0.018564,86.42,no,no-campaign
2025-05-28,gamma,37,0,0.0,0.001981,1210.76,no,no-campaign
2025-05-28,delta,909,23,972.27,0.024418,42.27,no,no-campaign
2025-05-28,epsilon,49,0,0.0,0.001303,3062.25,no,no-campaign
2025-05-29,alpha,84,1,418.98,0.004874,418.98,no,no-campaign
2025-05-29,beta,390,5,510.39,0.019044,102.08,no,no-campaign
2025-05-29,gamma,31,0,0.0,0.002022,1055.63,no,no-campaign
2025-05-29,delta,640,16,577.21,0.028962,36.08,no,no-campaign
2025-05-29,epsilon,53,0,0.0,0.001007,3449.94,no,no-campaign
2025-05-30,alpha,98,0,0.0,0.005136,393.41,no,no-campaign
2025-05-30,beta,430,9,882.03,0.015396,98.0,no,no-campaign
2025-05-30,gamma,29,0,0.0,0.001937,1054.39,no,no-campaign
2025-05-30,delta,700,20,715.56,0.035655,35.78,no,no-campaign
2025-05-30,epsilon,54,0,0.0,0.001183,2700.16,no,no-campaign
2025-05-31,alpha,81,0,0.0,0.00532,448.92,no,no-campaign
2025-05-31,beta,330,4,406.43,0.015613,101.61,no,no-campaign
2025-05-31,gamma,28,0,0.0,0.002249,1279.49,no,no-campaign
2025-05-31,delta,733,23,707.06,0.027402,30.74,no,no-campaign
2025-05-31,epsilon,34,0,0.0,0.001472,3075.41,no,no-campaign
2025-06-01,alpha,81,0,0.0,0.004709,457.61,no,no-campaign
2025-06-01,beta,310,6,494.0,0.020784,82.33,no,no-campaign
2025-06-01,gamma,17,0,0.0,0.001697,1053.44,no,no-campaign
2025-06-01,delta,648,12,436.97,0.028685,36.41,no,no-campaign
2025-06-01,epsilon,28,0,0.0,0.001084,3589.04,no,no-campaign
2025-06-02,alpha,107,0,0.0,0.005979,453.3,no,no-campaign
2025-06-02,beta,496,11,1030.55,0.019302,93.69,no,no-campaign
2025-06-02,gamma,22,0,0.0,0.002079,1120.13,no,no-campaign
2025-06-02,delta,952,32,1253.21,0.032036,39.16,no,no-campaign
2025-06-02,epsilon,47,0,0.0,0.001096,3109.73,no,no-campaign
2025-06-03,alpha,75,1,472.12,0.004972,472.12,no,no-campaign
2025-06-03,beta,388,8,786.13,0.020162,98.27,no,no-campaign
2025-06-03,gamma,30,0,0.0,0.001787,939.36,no,no-campaign
2025-06-03,delta,761,16,649.0,0.032415,40.56,no,no-campaign
2025-06-03,epsilon,43,0,0.0,0.001218,2885.32,no,no-campaign
2025-06-04,alpha,106,0,0.0,0.004743,382.09,no,no-campaign
2025-06-04,beta,339,5,421.97,0.020709,84.39,no,no-campaign
2025-06-04,gamma,21,0,0.0,0.002039,1079.02,no,no-campaign
2025-06-04,delta,723,26,1080.72,0.037482,41.57,no,no-campaign
2025-06-04,epsilon,49,0,0.0,0.001316,3067.41,no,no-campaign
2025-06-05,alpha,71,0,0.0,0.004671,409.5,no,no-campaign
2025-06-05,beta,342,8,706.91,0.016862,88.36,no,no-campaign
2025-06-05,gamma,21,0,0.0,0.001585,1015.31,no,no-campaign
2025-06-05,delta,640,16,480.0,0.030968,30.0,no,no-campaign
2025-06-05,epsilon,43,0,0.0,0.001079,2636.8,no,no-campaign
2025-06-06,alpha,104,2,720.19,0.004544,360.09,no,no-campaign
2025-06-06,beta,543,10,717.68,0.01832,71.77,no,no-campaign
2025-06-06,gamma,33,0,0.0,0.001501,1066.73,no,no-campaign
2025-06-06,delta,865,27,853.73,0.026419,31.62,no,no-campaign
2025-06-06,epsilon,51,0,0.0,0.001289,3272.85,no,no-campaign
2025-06-07,alpha,88,1,417.41,0.005274,417.41,no,no-campaign
2025-06-07,beta,316,6,535.56,0.01945,89.26,no,no-campaign
2025-06-07,gamma,14,0,0.0,0.001784,1211.28,no,no-campaign
2025-06-07,delta,712,18,638.4,0.02755,35.47,no,no-campaign
2025-06-07,epsilon,32,0,0.0,0.001194,3557.29,no,no-campaign
2025-06-08,alpha,83,0,0.0,0.005823,455.38,no,no-campaign
2025-06-08,beta,324,5,446.62,0.015384,89.32,no,no-campaign
2025-06-08,gamma,20,0,0.0,0.001864,1066.17,no,no-campaign
2025-06-08,delta,611,14,491.89,0.030354,35.14,no,no-campaign
2025-06-08,epsilon,35,0,0.0,0.001196,3382.67,no,no-campaign
2025-06-09,alpha,96,0,0.0,0.00543,392.46,no,no-campaign
2025-06-09,beta,422,8,835.15,0.020817,104.39,no,no-campaign
2025-06-09,gamma,26,0,0.0,0.001937,1199.2,no,no-campaign
2025-06-09,delta,490,13,452.3,0.031641,34.79,no,no-campaign
2025-06-09,epsilon,52,0,0.0,0.001087,2980.98,no,no-campaign
2025-06-10,alpha,100,0,0.0,0.004475,451.8,no,no-campaign
2025-06-10,beta,427,3,274.99,0.01488,91.66,no,no-campaign
2025-06-10,gamma,21,0,0.0,0.001914,1107.95,no,no-campaign
2025-06-10,delta,895,27,901.36,0.03199,33.38,no,no-campaign
2025-06-10,epsilon,51,0,0.0,0.001317,3078.36,no,no-campaign
2025-06-11,alpha,82,0,0.0,0.005181,405.76,no,no-campaign
2025-06-11,beta,383,11,974.12,0.019376,88.56,no,no-campaign
2025-06-11,gamma,25,0,0.0,0.002653,1095.8,no,no-campaign
2025-06-11,delta,919,20,687.94,0.033914,34.4,no,no-campaign
2025-06-11,epsilon,51,0,0.0,0.001255,2946.38,no,no-campaign
2025-06-12,alpha,84,0,0.0,0.004873,420.33,no,no-campaign
2025-06-12,beta,380,5,526.82,0.018314,105.36,no,no-campaign
2025-06-12,gamma,30,0,0.0,0.002131,1174.1,no,no-campaign
2025-06-12,delta,1021,40,1285.32,0.033405,32.13,no,no-campaign
2025-06-12,epsilon,47,0,0.0,0.001066,3551.19,no,no-campaign
2025-06-13,alpha,70,0,0.0,0.005408,442.9,no,no-campaign
2025-06-13,beta,326,3,291.18,0.01825,97.06,no,no-campaign
2025-06-13,gamma,27,0,0.0,0.002066,1040.85,no,no-campaign
2025-06-13,delta,977,16,601.69,0.031039,37.61,no,no-campaign
2025-06-13,epsilon,43,0,0.0,0.001472,2773.14,no,no-campaign
2025-06-14,alpha,55,0,0.0,0.00539,423.26,no,no-campaign
2025-06-14,beta,359,4,298.94,0.015967,74.73,no,no-campaign
2025-06-14,gamma,18,0,0.0,0.001909,1169.92,no,no-campaign
2025-06-14,delta,518,19,739.39,0.026247,38.92,no,no-campaign
2025-06-14,epsilon,38,0,0.0,0.001203,3218.01,no,no-campaign
2025-06-15,alpha,81,0,0.0,0.005367,355.46,no,no-campaign
2025-06-15,beta,336,6,491.83,0.017666,81.97,no,no-campaign
2025-06-15,gamma,17,0,0.0,0.00226,909.51,no,no-campaign
2025-06-15,delta,566,17,460.15,0.035682,27.07,no,no-campaign
2025-06-15,epsilon,31,0,0.0,0.001312,3162.32,no,no-campaign
2025-06-16,alpha,84,1,418.61,0.004583,418.61,no,no-campaign
2025-06-16,beta,392,8,703.41,0.019636,87.93,no,no-campaign
2025-06-16,gamma,26,0,0.0,0.002425,1128.06,no,no-campaign
2025-06-16,delta,1075,39,1369.9,0.040717,35.13,no,no-campaign
2025-06-16,epsilon,51,0,0.0,0.001011,3332.44,no,no-campaign
2025-06-17,alpha,88,0,0.0,0.005719,400.29,no,no-campaign
2025-06-17,beta,464,5,518.43,0.017377,103.69,no,no-campaign
2025-06-17,gamma,24,0,0.0,0.002203,1016.24,no,no-campaign
2025-06-17,delta,765,30,944.96,0.032483,31.5,no,no-campaign
2025-06-17,epsilon,51,1,3420.94,0.001361,3420.94,no,no-campaign
2025-06-18,alpha,119,1,425.04,0.00414,425.04,no,no-campaign
2025-06-18,beta,372,7,670.32,0.018281,95.76,no,no-campaign
2025-06-18,gamma,25,0,0.0,0.001882,1023.17,no,no-campaign
2025-06-18,delta,840,21,754.97,0.026367,35.95,no,no-campaign
2025-06-18,epsilon,63,0,0.0,0.001115,3266.75,no,no-campaign
2025-06-19,alpha,100,0,0.0,0.00656,414.64,no,no-campaign
2025-06-19,beta,368,5,508.48,0.019428,101.7,no,no-campaign
2025-06-19,gamma,24,0,0.0,0.0017,1042.62,no,no-campaign
2025-06-19,delta,754,20,667.48,0.024988,33.37,no,no-campaign
2025-06-19,epsilon,57,0,0.0,0.001265,3023.81,no,no-campaign
2025-06-20,alpha,148,1,421.02,0.005077,421.02,no,no-campaign
2025-06-20,beta,381,3,285.46,0.018029,95.15,no,no-campaign
2025-06-20,gamma,28,0,0.0,0.001933,1162.46,no,no-campaign
2025-06-20,delta,842,26,902.72,0.03238,34.72,no,no-campaign
2025-06-20,epsilon,57,0,0.0,0.001169,3135.0,no,no-campaign
2025-06-21,alpha,86,0,0.0,0.00486,479.35,no,no-campaign
2025-06-21,beta,204,5,478.31,0.015217,95.66,no,no-campaign
2025-06-21,gamma,20,1,1069.92,0.001984,1069.92,no,no-campaign
2025-06-21,delta,507,10,336.16,0.027286,33.62,no,no-campaign
2025-06-21,epsilon,27,0,0.0,0.001398,2766.1,no,no-campaign
2025-06-22,alpha,62,0,0.0,0.004649,344.98,no,no-campaign
2025-06-22,beta,398,6,639.15,0.018041,106.52,no,no-campaign
2025-06-22,gamma,12,0,0.0,0.001878,955.62,no,no-campaign
2025-06-22,delta,608,14,495.17,0.032693,35.37,no,no-campaign
2025-06-22,epsilon,23,0,0.0,0.001126,3159.17,no,no-campaign
2025-06-23,alpha,124,1,415.84,0.004535,415.84,no,no-campaign
2025-06-23,beta,407,6,593.44,0.016372,98.91,no,no-campaign
2025-06-23,gamma,27,0,0.0,0.002053,1064.62,no,no-campaign
2025-06-23,delta,898,35,1308.42,0.032494,37.38,no,no-campaign
2025-06-23,epsilon,33,0,0.0,0.001106,2829.29,no,no-campaign
2025-06-24,alpha,79,0,0.0,0.006935,426.98,no,no-campaign
2025-06-24,beta,275,3,264.23,0.015479,88.08,no,no-campaign
2025-06-24,gamma,20,0,0.0,0.001915,936.18,no,no-campaign
2025-06-24,delta,710,12,493.0,0.029414,41.08,no,no-campaign
2025-06-24,epsilon,42,0,0.0,0.001015,3166.58,no,no-campaign
2025-06-25,alpha,90,1,429.04,0.005134,429.04,no,no-campaign
2025-06-25,beta,353,4,362.46,0.016479,90.61,no,no-campaign
2025-06-25,gamma,28,0,0.0,0.002012,1225.99,no,no-campaign
2025-06-25,delta,972,26,910.96,0.026561,35.04,no,no-campaign
2025-06-25,epsilon,48,0,0.0,0.001361,3107.07,no,no-campaign
2025-06-26,alpha,100,0,0.0,0.005376,473.01,no,no-campaign
2025-06-26,beta,250,4,349.27,0.016533,87.32,no,no-campaign
2025-06-26,gamma,27,0,0.0,0.002436,1164.71,no,no-campaign
2025-06-26,delta,774,26,928.81,0.032244,35.72,no,no-campaign
2025-06-26,epsilon,37,0,0.0,0.001175,3010.47,no,no-campaign
2025-06-27,alpha,92,1,364.57,0.005474,364.57,no,no-campaign
2025-06-27,beta,364,6,570.62,0.018715,95.1,no,no-campaign
2025-06-27,gamma,26,0,0.0,0.002031,1197.7,no,no-campaign
2025-06-27,delta,815,32,983.19,0.032961,30.72,no,no-campaign
2025-06-27,epsilon,48,0,0.0,0.001109,3111.82,no,no-campaign
2025-06-28,alpha,69,0,0.0,0.004743,392.94,no,no-campaign
2025-06-28,beta,259,6,560.52,0.016563,93.42,no,no-campaign
2025-06-28,gamma,29,0,0.0,0.00271,988.44,no,no-campaign
2025-06-28,delta,508,18,600.22,0.03038,33.35,no,no-campaign
2025-06-28,epsilon,30,2,5901.36,0.001109,2950.68,no,no-campaign
2025-06-29,alpha,59,0,0.0,0.004975,367.32,no,no-campaign
2025-06-29,beta,178,8,829.8,0.018221,103.73,no,no-campaign
2025-06-29,gamma,17,0,0.0,0.001965,904.49,no,no-campaign
2025-06-29,delta,644,14,443.04,0.033877,31.65,no,no-campaign
2025-06-29,epsilon,23,0,0.0,0.001169,3509.2,no,no-campaign
2025-06-30,alpha,136,1,472.88,0.004554,472.88,no,no-campaign
2025-06-30,beta,262,3,283.09,0.017155,94.36,no,no-campaign
2025-06-30,gamma,23,0,0.0,0.002349,1081.16,no,no-campaign
2025-06-30,delta,939,28,1125.01,0.031486,40.18,no,no-campaign
2025-06-30,epsilon,41,0,0.0,0.001073,3200.72,no,no-campaign
2025-07-01,alpha,81,0,0.0,0.004924,460.32,no,no-campaign
2025-07-01,beta,301,5,446.82,0.020634,89.36,no,no-campaign
2025-07-01,gamma,18,0,0.0,0.001993,1241.59,no,no-campaign
2025-07-01,delta,1047,22,683.61,0.023911,31.07,no,no-campaign
2025-07-01,epsilon,65,0,0.0,0.001281,3060.6,no,no-campaign
2025-07-02,alpha,117,0,0.0,0.003895,484.51,no,no-campaign
2025-07-02,beta,447,7,696.26,0.016975,99.47,no,no-campaign
2025-07-02,gamma,13,0,0.0,0.002017,1138.17,no,no-campaign
2025-07-02,delta,779,29,952.63,0.034674,32.85,no,no-campaign
2025-07-02,epsilon,49,0,0.0,0.001084,3002.98,no,no-campaign
2025-07-03,alpha,73,0,0.0,0.005777,418.21,no,no-campaign
2025-07-03,beta,394,7,600.29,0.017977,85.76,no,no-campaign
2025-07-03,gamma,18,0,0.0,0.001992,958.93,no,no-campaign
2025-07-03,delta,716,29,933.45,0.037754,32.19,no,no-campaign
2025-07-03,epsilon,54,0,0.0,0.001181,3448.79,no,no-campaign
2025-07-04,alpha,84,0,0.0,0.005029,416.05,no,no-campaign
2025-07-04,beta,273,7,639.84,0.020503,91.41,no,no-campaign
2025-07-04,gamma,20,0,0.0,0.002268,1138.65,no,no-campaign
2025-07-04,delta,726,26,880.22,0.029717,33.85,no,no-campaign
2025-07-04,epsilon,71,0,0.0,0.001174,2981.71,no,no-campaign
2025-07-05,alpha,58,0,0.0,0.005011,458.43,no,no-campaign
2025-07-05,beta,289,5,441.11,0.016842,88.22,no,no-campaign
2025-07-05,gamma,17,0,0.0,0.001976,1025.44,no,no-campaign
2025-07-05,delta,787,26,919.03,0.036001,35.35,no,no-campaign
2025-07-05,epsilon,44,0,0.0,0.001366,2872.44,no,no-campaign
2025-07-06,alpha,64,0,0.0,0.004488,460.16,no,no-campaign
2025-07-06,beta,199,5,469.27,0.015249,93.85,no,no-campaign
2025-07-06,gamma,11,0,0.0,0.001667,1073.25,no,no-campaign
2025-07-06,delta,389,12,422.59,0.036275,35.22,no,no-campaign
2025-07-06,epsilon,43,0,0.0,0.00128,3145.27,no,no-campaign
2025-07-07,alpha,91,1,435.13,0.006229,435.13,no,no-campaign
2025-07-07,beta,392,8,771.44,0.023056,96.43,no,no-campaign
2025-07-07,gamma,20,0,0.0,0.001863,935.18,no,no-campaign
2025-07-07,delta,723,21,840.05,0.035493,40.0,no,no-campaign
2025-07-07,epsilon,74,0,0.0,0.001163,3576.32,no,no-campaign
2025-07-08,alpha,126,2,858.46,0.004623,429.23,no,no-campaign
2025-07-08,beta,350,5,430.15,0.019561,86.03,no,no-campaign
2025-07-08,gamma,17,0,0.0,0.00168,1229.34,no,no-campaign
2025-07-08,delta,758,24,701.58,0.030348,29.23,no,no-campaign
2025-07-08,epsilon,55,0,0.0,0.001142,3118.59,no,no-campaign
2025-07-09,alpha,93,0,0.0,0.004612,427.46,no,no-campaign
2025-07-09,beta,419,14,1324.09,0.02219,94.58,no,no-campaign
2025-07-09,gamma,17,0,0.0,0.001676,1019.75,no,no-campaign
2025-07-09,delta,714,21,708.18,0.028006,33.72,no,no-campaign
2025-07-09,epsilon,48,0,0.0,0.001012,3194.88,no,no-campaign
2025-07-10,alpha,103,0,0.0,0.004828,370.21,no,no-campaign
2025-07-10,beta,226,4,411.02,0.016588,102.76,no,no-campaign
2025-07-10,gamma,11,0,0.0,0.002069,1235.43,no,no-campaign
2025-07-10,delta,1038,34,1111.54,0.027573,32.69,no,no-campaign
2025-07-10,epsilon,46,0,0.0,0.001289,3212.26,no,no-campaign
2025-07-11,alpha,65,0,0.0,0.005824,440.14,no,no-campaign
2025-07-11,beta,311,6,570.19,0.022253,95.03,no,no-campaign
2025-07-11,gamma,23,0,0.0,0.002182,1081.2,no,no-campaign
2025-07-11,delta,919,16,484.63,0.024671,30.29,no,no-campaign
